type	geneStart	geneEnd	tag	description
tRNA	438704	438777	HFX_0473	tRNA-Phe
CDS	438839	439507	HFX_0474	hypothetical protein
CDS	439553	439951	HFX_0475	VanZ like family protein
tRNA	440330	440403	HFX_0476	tRNA-Val
CDS	440497	440994	HFX_0477	hypothetical protein
CDS	441925	442077	HFX_0478	hypothetical protein
CDS	442167	442436	HFX_0479	hypothetical protein
CDS	442542	444479	HFX_0480	ABC-type transport system ATP-binding/permease protein
CDS	444581	445303	HFX_0481	creatininase
CDS	445314	445763	HFX_0482	hypothetical protein
CDS	445852	446319	HFX_0483	mutT/NUDIX family protein
CDS	446319	446660	HFX_0484	hypothetical protein
CDS	446763	447551	HFX_0485	NAD-dependent epimerase/dehydratase
CDS	447373	447771	HFX_0486	hypothetical protein
CDS	447565	448221	HFX_0487	hypothetical protein
CDS	448366	448587	HFX_0488	hypothetical protein
CDS	448682	449881	HFX_0489	PQQ repeat-containing protein
tRNA	450224	450296	HFX_0490	tRNA-Arg
CDS	450508	451002	HFX_0491	hypothetical protein
CDS	451237	452700	HFX_0492	replication factor A
CDS	452861	453292	HFX_0493	Transcription factor CBF/NF-Y/histone domain protein
CDS	453292	454305	HFX_0494	histone deacetylase
CDS	454284	455648	HFX_0495	tRNA CCA-pyrophosphorylase
tRNA	455785	455888	HFX_0496	tRNA-Asn
tRNA	456016	456119	HFX_0497	tRNA-Asn
tRNA	456219	456293	HFX_0499	tRNA-Met
CDS	456663	458348	HFX_0500	hypothetical protein
CDS	458426	458974	HFX_0501	hypothetical protein
CDS	459088	459990	HFX_0502	hypothetical protein
CDS	460258	460923	HFX_0503	cytochrome c-type biogenesis protein-like protein
CDS	460920	461462	HFX_0504	thioredoxin
CDS	461466	462119	HFX_0505	hypothetical protein
CDS	462152	462598	HFX_0506	halocyanin precursor-like protein
CDS	463117	464382	HFX_0507	membrane protein Pan1
CDS	464383	465651	HFX_0508	putative metal cation transporter
CDS	465670	466080	HFX_0509	copper-binding plastocyanin like protein
CDS	466137	466838	HFX_0510	"glycosyl transferase, family 2"
CDS	466926	469706	HFX_0511	aconitate hydratase
CDS	469874	470293	HFX_0512	hypothetical protein
CDS	470373	471809	HFX_0513	rtcB-like protein
CDS	471943	472320	HFX_0514	hypothetical protein
CDS	472407	472667	HFX_0515	thioredoxin
CDS	472923	474344	HFX_0516	metabolite transport protein
CDS	474477	474902	HFX_0517	"transcriptional regulator NikR, CopG family"
CDS	475161	475658	HFX_0518	hypothetical protein
CDS	475922	476857	HFX_0519	D-3-phosphoglycerate dehydrogenase
CDS	476882	477565	HFX_0520	hypothetical protein
CDS	477640	479124	HFX_0521	Na+/H+ antiporter
CDS	479231	480187	HFX_0522	phosphofructokinase / 2-keto-3-deoxygluconate kinase (KDG kinase)
CDS	480283	480618	HFX_0523	hypothetical protein
CDS	481197	483404	HFX_0524	DNA mismatch repair protein MutL
CDS	483401	486130	HFX_0525	DNA mismatch repair protein
CDS	486484	487725	HFX_0526	leucine/isoleucine/valine-binding protein
CDS	487722	490181	HFX_0527	MCP domain-containing signal transducer
CDS	490385	492082	HFX_0528	transducer protein htr15
CDS	492149	492961	HFX_0529	molybdenum cofactor biosynthesis protein MoeB
CDS	493089	493439	HFX_0530	putative rhodanese
CDS	494085	494675	HFX_0531	50S ribosomal protein L15e
CDS	494961	495776	HFX_0532	putative hydrolase of alpha/beta superfamily
CDS	495812	497917	HFX_0533	alpha amylase / alpha-glucosidase
CDS	498179	499051	HFX_0534	hypothetical protein
CDS	499082	501223	HFX_0535	cyclomaltodextrin glucanotransferase
CDS	501354	502502	HFX_0536	maltose ABC transporter permease protein
CDS	502499	503518	HFX_0537	ABC-type sugar transport systems permease component
CDS	503531	504823	HFX_0538	maltose ABC transporter maltose-binding protein
CDS	505116	506252	HFX_0539	sugar ABC transporter ATP-binding protein
CDS	506435	508456	HFX_0540	"glucan 1,4-alpha-glucosidase / glycosyl hydrolase"
CDS	508690	509739	HFX_0541	transcription regulator
CDS	509777	510538	HFX_0542	hypothetical protein
CDS	510657	511598	HFX_0543	NADPH:quinone reductase
CDS	511639	512238	HFX_0544	NADPH-dependent FMN reductase
CDS	512673	513494	HFX_0545	hypothetical protein
CDS	513906	514817	HFX_0546	serine/threonine protein kinase
CDS	515038	515481	HFX_0547	mutT/NUDIX family protein
CDS	515494	516141	HFX_0548	hypothetical protein
CDS	516277	517098	HFX_0549	lipoate-protein ligase
CDS	517197	518039	HFX_0550	DNA-(apurinic or apyrimidinic site) lyase / deoxyribonuclease IV
CDS	518211	519311	HFX_0551	endonuclease/exonuclease/phosphatase family protein
CDS	519374	520174	HFX_0552	S-adenosylmethionine-dependent methyltransferase-like protein
CDS	520326	520961	HFX_0553	NADH dehydrogenase 32K chain
CDS	521136	521468	HFX_0554	hypothetical protein
CDS	521577	521792	HFX_0555	hypothetical protein
tRNA	522083	522157	HFX_0556	tRNA-Met
CDS	522353	523000	HFX_0557	hypothetical protein
CDS	523114	524079	HFX_0558	hypothetical protein
CDS	524336	526459	HFX_0559	hypothetical protein
CDS	526536	527747	HFX_0560	cell division protein FtsZ
CDS	527750	527935	HFX_0561	transcription regulator
CDS	528148	528753	HFX_0562	hypothetical protein
tRNA	528867	528940	HFX_0563	tRNA-Tyr
CDS	529229	529999	HFX_0564	hypothetical protein
CDS	529996	530721	HFX_0565	2-phosphosulfolactate phosphatase
CDS	530838	531053	HFX_0567	hypothetical protein
CDS	530890	531798	HFX_0566	hypothetical protein
CDS	531811	533520	HFX_0568	"ABC-type cobalt transport system, ATP-binding protein"
CDS	533517	534347	HFX_0569	cobalt transport protein
CDS	534473	535477	HFX_0570	hypothetical protein
CDS	535555	536034	HFX_0571	peroxiredoxin
CDS	536154	536789	HFX_0572	"cobalamine operon protein, hydrolase"
CDS	536780	537688	HFX_0573	cobalamine biosynthesis protein (adenosylcobinamide-phosphate synthase CobD)
CDS	537568	538209	HFX_0575	hypothetical protein
CDS	537679	538443	HFX_0574	cobalamin (5'-phosphate) synthase / adenosylcobinamide-GDP ribazoletransferase
CDS	538428	539027	HFX_0576	4-diphosphocytidyl-2C-methyl-D-erythritol synthase
CDS	539018	540028	HFX_0577	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
CDS	540018	541028	HFX_0578	L-threonine O-3-phosphate decarboxylase
CDS	541021	541743	HFX_0579	adenosylcobinamide amidohydrolase
CDS	541843	542856	HFX_0580	L-threonine-O-3-phosphate decarboxylase
CDS	543125	543898	HFX_0581	cell division inhibitor MinD
CDS	543895	544452	HFX_0582	hypothetical protein
CDS	544649	544969	HFX_0583	putative IS1341-type transposase
CDS	544956	545189	HFX_0584	hypothetical protein
CDS	545329	546048	HFX_0585	hypothetical protein
CDS	546419	547351	HFX_0586	4-hydroxybenzoate polyprenyltransferase-like prenyltransferase
CDS	547435	549120	HFX_0587	putative signal-transducing histidine kinase
CDS	549269	550303	HFX_0588	hypothetical protein
CDS	550417	550836	HFX_0589	hypothetical protein
CDS	550865	552190	HFX_0590	dGTPase
CDS	553120	554364	HFX_0591	hypothetical protein
CDS	554575	554733	HFX_0592	hypothetical protein
CDS	555759	556298	HFX_0593	hypothetical protein
CDS	556295	556753	HFX_0594	hypothetical protein
CDS	556746	557429	HFX_0595	hypothetical protein
CDS	557426	557953	HFX_0596	hypothetical protein
CDS	557946	558689	HFX_0597	hypothetical protein
CDS	558686	560605	HFX_0598	"type II secretion system, transmembrane protein TadC"
CDS	560602	562938	HFX_0599	"type II/IV secretion system protein, ATP binding protein"
CDS	563204	564952	HFX_0600	putative PAS/PAC sensing his kinase
CDS	565056	565907	HFX_0601	4-hydroxybenzoate polyprenyltransferase-like prenyltransferase
CDS	566295	566777	HFX_0602	TM2 domain-containing protein
CDS	566831	567325	HFX_0603	hypothetical protein
CDS	567537	570233	HFX_0604	"ABC-type dipeptide/oligopeptide/nickel transport systems, ATP-binding protein I & II"
CDS	570360	572078	HFX_0605	dipeptide ABC transporter ATP-binding protein
CDS	572101	573120	HFX_0606	"ABC-type dipeptide/oligopeptide/nickel transport systems, permease protein"
CDS	573117	574052	HFX_0607	oligopeptide transport system permease protein OppC
CDS	574092	574478	HFX_0608	hypothetical protein
CDS	574599	575825	HFX_0609	cell division control protein 6
CDS	576670	577674	HFX_0610	hypothetical protein
CDS	577671	578285	HFX_0611	hypothetical protein
CDS	578282	579550	HFX_0612	hypothetical protein
CDS	580105	581055	HFX_0613	methanol dehydrogenase regulatory protein
tRNA	581208	581292	HFX_0614	tRNA-Ser
CDS	581555	581722	HFX_0615	hypothetical protein
CDS	581921	582094	HFX_0616	hypothetical protein
CDS	582132	583670	HFX_0617	(R)-citramalate synthase
CDS	583864	584211	HFX_0617A	DUF192 family protein
CDS	584320	584844	HFX_0618	hypothetical protein
CDS	584968	585519	HFX_0619	GMP synthase (glutamine-hydrolysing)
CDS	585655	587568	HFX_0620	hypothetical protein
CDS	587668	587877	HFX_0621	hypothetical protein
CDS	588065	588319	HFX_0622	hypothetical protein
CDS	588320	588694	HFX_0623	prefoldin beta subunit
CDS	588785	589054	HFX_0624	rpo operon protein
CDS	589056	589190	HFX_0625	DNA-directed RNA polymerase subunit P
CDS	589224	589493	HFX_0626	50S ribosomal protein L37Ae
CDS	589611	590336	HFX_0627	hypothetical protein
CDS	590460	591284	HFX_0627A	hypothetical protein
CDS	591297	592655	HFX_0628	tRNA pseudouridine synthase D
CDS	592655	592993	HFX_0629	"peptidyl-tRNA hydrolase, PTH2 family"
CDS	593127	593867	HFX_0630	hypothetical protein
CDS	593984	594571	HFX_0631	deoxycytidine triphosphate deaminase
CDS	594568	595467	HFX_0632	hypothetical protein
CDS	595472	596278	HFX_0633	alkanonic acid methyltransferase
CDS	596399	597322	HFX_0634	"ribulose-1,5-biphosphate synthetase"
CDS	597532	598512	HFX_0635	glutathione S-transferase
CDS	598606	599679	HFX_0636	sulfite oxidase
CDS	599698	600447	HFX_0637	hypothetical protein
CDS	600514	601347	HFX_0638	hypothetical protein
CDS	601412	601843	HFX_0639	hypothetical protein
CDS	602118	603422	HFX_0640	aspartyl-tRNA synthetase
CDS	603622	604356	HFX_0641	hypothetical protein
CDS	604472	605197	HFX_0642	geranylgeranylglyceryl phosphate synthase-like protein
CDS	605303	606307	HFX_0643	mrr restriction system protein
CDS	606304	608871	HFX_0644	DNA topoisomerase I
CDS	609110	610537	HFX_0645	MATE efflux family protein
CDS	610845	612335	HFX_0646	aspartyl/glutamyl-tRNA amidotransferase subunit B
CDS	612585	612890	HFX_0647	smc operon protein
CDS	612975	616673	HFX_0648	chromosome partition protein
CDS	616666	617739	HFX_0649	smc operon protein
CDS	617772	618221	HFX_0650	hypothetical protein
CDS	618234	619094	HFX_0651	5'-methylthioadenosine phosphorylase MtaP
CDS	619156	620127	HFX_0652	transporter
CDS	620252	620965	HFX_0653	phosphoribosyltransferase-like protein
CDS	621176	621346	HFX_0654	hypothetical protein
CDS	621456	622355	HFX_0655	phenazine biosynthesis protein
CDS	622389	623153	HFX_0656	hypothetical protein
CDS	623209	623394	HFX_0657	H/ACA RNA-protein complex component Nop10p
CDS	623394	624194	HFX_0658	translation initiation factor IF-2 subunit alpha
CDS	624213	624407	HFX_0659	30S ribosomal protein S27e
CDS	624411	624692	HFX_0660	50S ribosomal protein L44e
CDS	624894	625157	HFX_0661	hypothetical protein
CDS	625154	627523	HFX_0662	hypothetical protein
CDS	627620	628405	HFX_0663	"putative glycosyltransferase, type 2"
CDS	628398	628865	HFX_0664	"GtrA-like family protein, cell surface polysaccharide biosynthesis protein"
tRNA	628926	629000	HFX_0665	tRNA-Met
CDS	629857	630273	HFX_0666	oxidoreductase
CDS	630295	631185	HFX_0667	branched-chain amino acid aminotransferase
CDS	631178	631891	HFX_0669	anthranilate synthase component II
CDS	631646	632149	HFX_0668	hypothetical protein
CDS	631888	633408	HFX_0670	anthranilate synthase component I
CDS	633558	634322	HFX_0671	hypothetical protein
CDS	634367	635176	HFX_0672	shikimate 5-dehydrogenase
CDS	635382	636353	HFX_0673	Na+/Ca2+-antiporter-like protein
CDS	636467	637819	HFX_0674	Na+/Ca2+-exchanging protein
CDS	637895	639214	HFX_0675	hypothetical protein
CDS	639363	640496	HFX_0676	cell division protein FtsZ
CDS	640659	640832	HFX_0677	preprotein translocase subunit SecE
CDS	640834	641286	HFX_0678	transcription antitermination protein NusG
CDS	641522	641824	HFX_0679	hypothetical protein
CDS	641923	642687	HFX_0680	hypothetical protein
CDS	642703	643227	HFX_0681	hypothetical protein
CDS	643330	643857	HFX_0682	CinA C-terminal domain-containing protein
CDS	643984	645198	HFX_0683	transport ATPase (substrate arsenite)
CDS	645225	646070	HFX_0684	short chain dehydrogenase/ reductase
CDS	646161	646958	HFX_0685	endonuclease V (deoxyinosine 3'endonuclease)
CDS	646960	647847	HFX_0686	rhomboid family protein/GlpG-like protein
CDS	648374	648907	HFX_0687	inorganic pyrophosphatase
CDS	649244	649603	HFX_0688	transcription regulator
CDS	649640	650200	HFX_0689	hypothetical protein
CDS	650193	650786	HFX_0690	ribonuclease HI
CDS	650909	651889	HFX_0691	transcription initiation factor TFB
CDS	652115	653377	HFX_0692	hypothetical protein
CDS	653414	653587	HFX_0693	hypothetical protein
CDS	653593	654048	HFX_0694	hypothetical protein
CDS	654184	654771	HFX_0695	Glutamate-rich protein grpB
CDS	654768	655439	HFX_0696	Abortive infection protein
CDS	655442	655723	HFX_0697	hypothetical protein
CDS	655870	656844	HFX_0698	hypothetical protein
CDS	656908	657429	HFX_0699	hypothetical protein
CDS	657426	659174	HFX_0700	DNA polymerase IV
CDS	659171	659611	HFX_0701	hypothetical protein
CDS	659799	661148	HFX_0702	sulfatase arylsulfatase A-like protein
CDS	661239	662321	HFX_0703	cell division protein
CDS	662460	663053	HFX_0704	hypothetical protein
CDS	663544	665517	HFX_0705	type II/IV secretion system proteins VirB11/TadA (ATPase)
CDS	665511	667232	HFX_0706	hypothetical protein
CDS	667341	667811	HFX_0707	hypothetical protein
CDS	667789	668181	HFX_0708	hypothetical protein
CDS	668178	669053	HFX_0709	hypothetical protein
CDS	669050	672094	HFX_0710	hypothetical protein
CDS	672196	672615	HFX_0711	hypothetical protein
CDS	672612	673508	HFX_0712	NAD-dependent epimerase/dehydratase
CDS	673690	674874	HFX_0713	putative RNA binding protein
CDS	674958	676049	HFX_0714	aldo/keto reductase
CDS	676118	676288	HFX_0715	hypothetical protein
CDS	676388	677584	HFX_0716	major facilitator superfamily transporter
CDS	677261	678031	HFX_0718	hypothetical protein
CDS	677730	678836	HFX_0717	glycosyltransferase-like protein
CDS	678879	679391	HFX_0719	hypothetical protein
CDS	679421	680017	HFX_0720	mutT/NUDIX family protein
CDS	680180	680710	HFX_0721	hypothetical protein
CDS	681103	681885	HFX_0722	hypothetical protein
CDS	682306	683514	HFX_0723	sarcosine oxidase beta subunit
CDS	683527	684027	HFX_0724	hsp20 type chaperone
CDS	684024	684182	HFX_0725	hypothetical protein
CDS	684340	686046	HFX_0726	Fe-S oxidoreductase
CDS	686167	687405	HFX_0727	hypothetical protein
CDS	687552	687956	HFX_0728	hypothetical protein
CDS	688019	688693	HFX_0729	hypothetical protein
CDS	688733	689521	HFX_0730	"Zn-dependent hydrolase, glyoxylase"
CDS	689645	689917	HFX_0731	"transcription regulator, ArsR like protein"
CDS	690039	690200	HFX_0732	hypothetical protein
CDS	690296	691054	HFX_0733	S-adenosylmethionine-dependent methyltransferase-like protein
CDS	691125	692027	HFX_0734	glycosyltransferase
CDS	692086	692910	HFX_0735	hypothetical protein
CDS	693103	693765	HFX_0736	DNA binding domain-containing protein
CDS	693808	694089	HFX_0737	hypothetical protein
CDS	694317	695891	HFX_0738	thermosome alpha subunit
CDS	695967	696587	HFX_0739	hypothetical protein
CDS	696587	697369	HFX_0740	NAD operon protein
CDS	697371	697919	HFX_0741	nicotinamide-nucleotide adenylyltransferase
CDS	698089	700176	HFX_0742	ATP-dependent protease Lon
CDS	700183	701274	HFX_0743	hypothetical protein
CDS	701359	701697	HFX_0744	hypothetical protein
CDS	701747	702202	HFX_0745	6-O-methylguanine DNA methyltransferase
CDS	702366	703124	HFX_0746	indole-3-glycerol-phosphate synthase
CDS	703121	704395	HFX_0747	tryptophan synthase subunit beta
CDS	704395	705228	HFX_0748	tryptophan synthase subunit alpha
CDS	705253	706053	HFX_0749	fructose-bisphosphate aldolase
CDS	706147	706569	HFX_0750	6-O-methylguanine DNA methyltransferase
CDS	706627	707061	HFX_0751	GCN5-related N-acetyltransferase
CDS	707207	707794	HFX_0752	hypothetical protein
CDS	708026	708661	HFX_0753	nitroreductase family protein
CDS	708668	709588	HFX_0754	membrane protein
CDS	710669	710839	HFX_0755	hypothetical protein
CDS	713894	715069	HFX_0757	3-dehydroquinate synthase
CDS	715103	715519	HFX_0758	hypothetical protein
CDS	715547	716242	HFX_0759	3-dehydroquinate dehydratase
CDS	716327	717397	HFX_0760	CTAG modification methylase / site-specific DNA-methyltransferase (cytosine-N4-specific)
CDS	717592	718599	HFX_0761	transcription initiation factor TFB
CDS	718842	719663	HFX_0762	iron(III ABC transporter periplasmic substrate-binding protein ABC transporter periplasmic substrate-binding protein)
CDS	719684	720205	HFX_0763	hypothetical protein
CDS	720227	722095	HFX_0764	dolichol-P-glucose synthetase
CDS	722475	722744	HFX_0765	hypothetical protein
CDS	722960	723577	HFX_0766	hypothetical protein
CDS	723688	724968	HFX_0767	"SPFH domain, Band 7 family protein"
CDS	725050	725625	HFX_0768	stomatin-like protein
CDS	725781	726377	HFX_0769	hypothetical protein
CDS	726448	727560	HFX_0770	hypothetical protein
CDS	727688	729397	HFX_0771	hypothetical protein
CDS	729587	729817	HFX_0772	hypothetical protein
CDS	729887	731644	HFX_0773	pyruvate kinase
CDS	731836	732627	HFX_0774	cytochrome bc1 complex cytochrome b/c subunit
CDS	732712	732990	HFX_0775	hypothetical protein
CDS	732953	733246	HFX_0776	hypothetical protein
CDS	733324	733629	HFX_0777	hypothetical protein
CDS	733723	735804	HFX_0778	methionyl-tRNA synthetase
CDS	736046	736612	HFX_0779	hypothetical protein
CDS	736685	737758	HFX_0780	L-tyrosine decarboxylase
CDS	737885	738628	HFX_0781	hypothetical protein
CDS	738702	740969	HFX_0782	"phosphoenolpyruvate synthase / pyruvate, water dikinase"
CDS	741274	741873	HFX_0783	chaperone protein DnaJ
CDS	741927	742706	HFX_0784	transcription regulator
CDS	742896	743588	HFX_0785	hypothetical protein
CDS	743615	744895	HFX_0786	phytoene dehydrogenase (phytoene desaturase)
CDS	744990	746159	HFX_0787	threonine synthase
CDS	746307	747005	HFX_0788	transcription regulator sirR
CDS	747002	747697	HFX_0789	hypothetical protein
CDS	747762	748445	HFX_0790	LysE family L-lysine efflux protein
CDS	748507	749379	HFX_0791	hypothetical protein
CDS	749538	750584	HFX_0792	glycerol-1-phosphate dehydrogenase (NAD(P))
CDS	750827	751459	HFX_0793	hypothetical protein
CDS	751545	752603	HFX_0794	"hexosyltransferase, glycosyltransferase"
CDS	752698	753315	HFX_0795	halocyanin precursor-like protein
CDS	753439	754485	HFX_0796	endoglucanase
CDS	755272	755529	HFX_0797	hypothetical protein
CDS	755545	756267	HFX_0798	hypothetical protein
CDS	756309	758129	HFX_0799	dipeptidyl aminopeptidase/acylaminoacyl peptidase
CDS	758191	758610	HFX_0800	"methylmalonyl-CoA mutase, subunit B (cobalamin-binding subunit)"
CDS	758607	759764	HFX_0801	"transport ATPase, component for LAO/AO transport systems / LAO/AO transport system kinase"
CDS	759843	760769	HFX_0802	putative hydrolase or acyltransferase of alpha/beta superfamily
CDS	760968	761348	HFX_0803	hypothetical protein
CDS	761348	762514	HFX_0804	acetyl-CoA C-acyltransferase
CDS	762654	763961	HFX_0805	aminopeptidase
CDS	764058	764828	HFX_0806	ATP-NAD kinase
CDS	764984	765427	HFX_0807	hypothetical protein
CDS	765561	765842	HFX_0809	hypothetical protein
CDS	765835	766224	HFX_0810	hypothetical protein
CDS	766264	767028	HFX_0811	menaquinol--cytochrome-c reductase (cytochrome bc complex) cytochrome b/c subunit
CDS	767039	767833	HFX_0812	menaquinol--cytochrome-c reductase (cytochrome bc complex) cytochrome b subunit
CDS	767837	768232	HFX_0813	hypothetical protein
CDS	768232	768879	HFX_0814	halocyanin precursor-like protein
CDS	768967	769797	HFX_0815	hypothetical protein
CDS	769955	770437	HFX_0816	hypothetical protein
CDS	770514	771197	HFX_0817	endonuclease III
CDS	771551	772768	HFX_0818	proteasome-activating nucleotidase
CDS	772940	773209	HFX_0819	ArsR family transcriptional regulator
CDS	773236	773595	HFX_0820	hypothetical protein
CDS	773592	774959	HFX_0821	DNA double-strand break repair protein mre11
CDS	774956	777637	HFX_0822	chromosome segregation protein
CDS	777667	778095	HFX_0823	hypothetical protein
CDS	778121	778654	HFX_0824	hypothetical protein
CDS	778703	778888	HFX_0825	hypothetical protein
CDS	778999	783057	HFX_0826	DNA polymerase I
CDS	783280	784185	HFX_0827	ABC transporter ATP-binding protein
CDS	784197	785627	HFX_0828	"ABC-type transport system involved in Fe-S cluster assembly, permease protein I"
CDS	785631	786839	HFX_0829	"ABC-type transport system involved in Fe-S cluster assembly, permease protein II"
CDS	786969	787460	HFX_0830	hypothetical protein
CDS	787465	787917	HFX_0831	transcription regulator SirR
tRNA	788052	788155	HFX_0832	tRNA-Gln
CDS	788446	788661	HFX_0833	hypothetical protein
CDS	788708	789196	HFX_0834	hypothetical protein
CDS	789165	790646	HFX_0835	hypothetical protein
CDS	790967	791119	HFX_0836	hypothetical protein
CDS	791257	792039	HFX_0837	sodium-dependent transporter
CDS	792147	792905	HFX_0838	S-adenosylmethionine-dependent methyltransferase-like protein
CDS	792920	793897	HFX_0839	hypothetical protein
CDS	793894	794613	HFX_0840	alanine--tRNA ligase
CDS	794799	795491	HFX_0841	hypothetical protein
CDS	795565	796554	HFX_0842	NAD-dependent epimerase/dehydratase
CDS	796636	796947	HFX_0843	hypothetical protein
CDS	797008	801549	HFX_0844	glutamate synthase large subunit
CDS	801711	803177	HFX_0845	prolyl-tRNA synthetase
CDS	803343	803834	HFX_0846	hypothetical protein
CDS	803945	804424	HFX_0847	hypothetical protein
CDS	804673	806595	HFX_0848	mRNA 3'-end processing factor-like protein
CDS	806664	807080	HFX_0849	hypothetical protein
CDS	807164	807547	HFX_0850	methylglyoxal synthase
CDS	807620	808051	HFX_0851	hypothetical protein
CDS	808048	808854	HFX_0852	DNA-(apurinic or apyrimidinic site) lyase / endonuclease III
CDS	808951	809376	HFX_0853	hypothetical protein
CDS	809676	810599	HFX_0854	hypothetical protein
CDS	810694	811695	HFX_0855	putative signal peptide peptidase SppA
CDS	811739	812878	HFX_0856	hypothetical protein
CDS	813002	813193	HFX_0857	hypothetical protein
CDS	813347	814177	HFX_0858	aldehyde reductase
CDS	814304	814501	HFX_0859	hypothetical protein
CDS	814373	814720	HFX_0860	hypothetical protein
CDS	814824	815687	HFX_0861	"2-oxoglutarate ferredoxin oxidoreductase, subunit beta"
CDS	815684	817444	HFX_0862	"2-oxoglutarate ferredoxin oxidoreductase, subunit alpha"
CDS	817729	818373	HFX_0863	flavodoxin reductase family protein / cytochrome-b5 reductase
CDS	818410	819216	HFX_0864	hypothetical protein
CDS	819213	820049	HFX_0865	ABC transporter ATP-binding protein
CDS	820042	821967	HFX_0866	copper-binding protein
CDS	822171	823871	HFX_0867	"methylmalonyl-CoA mutase, N-terminal domain protein"
CDS	823962	824726	HFX_0868	hypothetical protein
CDS	824824	827967	HFX_0869	lantibiotic modifying enzyme
CDS	828809	830797	HFX_0870	acyl-CoA synthetase
CDS	830810	831055	HFX_0871	hypothetical protein
CDS	831460	832035	HFX_0872	hypothetical protein
CDS	832506	832742	HFX_0873	"ABC-type branched-chain amino acid transport systems, substrate-binding protein"
CDS	832708	833112	HFX_0874	stress response protein-like protein
CDS	833178	833435	HFX_0876	cox cluster protein
CDS	833412	833609	HFX_0875	hypothetical protein
CDS	833794	835590	HFX_0877	cytochrome c oxidase subunit I
CDS	835653	836012	HFX_0878	cox cluster protein
CDS	836093	836458	HFX_0879	cox cluster protein
CDS	836504	836707	HFX_0880	hypothetical protein
CDS	836921	838030	HFX_0881	GTP-binding protein
CDS	838027	838500	HFX_0882	hypothetical protein
CDS	838658	840100	HFX_0883	"putative efflux protein, MATE family"
CDS	840237	841016	HFX_0884	"lyase/ dioxygenase (lactoylglutathione lyase, aromatic compounds dioxygenase)"
CDS	841240	843795	HFX_0885	hypothetical protein
CDS	844045	844977	HFX_0886	hypothetical protein
CDS	845016	845822	HFX_0887	diphthine synthase
CDS	845973	846173	HFX_0888	hypothetical protein
CDS	846237	846431	HFX_0889	hypothetical protein
CDS	846729	847127	HFX_0890	"alkylhydroperoxidase like protein, AhpD family"
CDS	847498	849114	HFX_0891	hypothetical protein
CDS	849724	850563	HFX_0892	hypothetical protein
CDS	851242	851364	HFX_0893	PhiH1 repressor-like protein
CDS	851793	852755	HFX_0894	hypothetical protein
CDS	854207	854524	HFX_0895	hypothetical protein
CDS	855410	856945	HFX_0896	hypothetical protein
CDS	857082	858032	HFX_0897	hypothetical protein
CDS	858146	858511	HFX_0898	hypothetical protein
CDS	858912	860219	HFX_0899	phage integrase
CDS	860177	860338	HFX_0900	hypothetical protein
CDS	860335	860604	HFX_0901	hypothetical protein
CDS	860601	860933	HFX_0903	hypothetical protein
CDS	860830	861072	HFX_0902	hypothetical protein
CDS	860926	861132	HFX_0904	hypothetical protein
CDS	861352	861618	HFX_0905	phage PhiH1 repressor protein
CDS	863437	863583	HFX_0906	phage PhiH1 repressor protein
CDS	863681	864670	HFX_0907	cell division control protein cdc6-like protein
CDS	865511	865750	HFX_0908	hypothetical protein
CDS	866057	866452	HFX_0909	hypothetical protein
CDS	866439	867929	HFX_0910	hypothetical protein
CDS	867934	868392	HFX_0911	hypothetical protein
CDS	868462	868818	HFX_0912	hypothetical protein
CDS	868812	869276	HFX_0913	hypothetical protein
CDS	869273	869548	HFX_0914	hypothetical protein
CDS	869603	870025	HFX_0915	hypothetical protein
CDS	870038	871813	HFX_0916	hypothetical protein
CDS	871806	872579	HFX_0917	hypothetical protein
CDS	872690	874102	HFX_0919	hypothetical protein
CDS	874216	876981	HFX_0920	hypothetical protein
CDS	877289	879208	HFX_0921	replicative DNA helicase / cell division control protein 21 /MCM
CDS	879240	879491	HFX_0922	hypothetical protein
CDS	880277	880927	HFX_0923	resolvase
CDS	881210	881671	HFX_0924	hypothetical protein
CDS	882123	884249	HFX_0925	hypothetical protein
CDS	884246	884611	HFX_0926	hypothetical protein
CDS	884824	885384	HFX_0927	hypothetical protein
CDS	885381	885848	HFX_0928	hypothetical protein
tRNA	885920	885992	HFX_0929	tRNA-Thr
CDS	886086	887069	HFX_0930	hypothetical protein
CDS	887325	887987	HFX_0931	hypothetical protein
CDS	888047	888517	HFX_0932	hypothetical protein
CDS	888731	889174	HFX_0933	UpsA domain-containing protein
CDS	889252	889968	HFX_0934	hypothetical protein
CDS	889943	892621	HFX_0935	Ca2+-transporting ATPase
CDS	892806	893249	HFX_0936	hypothetical protein
CDS	893316	893792	HFX_0937	hypothetical protein
CDS	893823	894146	HFX_0938	hypothetical protein
CDS	894228	896660	HFX_0939	putative cation-transporting ATPase
CDS	896657	897451	HFX_0940	hypothetical protein
CDS	897453	897677	HFX_0941	cytochrome-ba3 oxidase subunit
CDS	897846	898073	HFX_0942	halocyanin hcpB
CDS	898075	898623	HFX_0943	cytochrome c oxidase subunit II / ba3-type terminal oxidase subunit II
CDS	898623	900392	HFX_0944	cytochrome c oxidase polypeptide I
CDS	900389	900583	HFX_0945	hypothetical protein
CDS	901135	901566	HFX_0946	putative universal stress protein
CDS	901821	902480	HFX_0947	2-dehydro-3-deoxyphosphogluconate aldolase (KDPG aldolase)
